Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost
Methanolroute,2041,Steamcracker_Naphtha,408.83683483404496,137.12,5627.57,0.698,824.0099999999999,0.0,3716.6142746483247,0.0,0.0,0.0,0.0,0.0,0.0,824.0099999999999,2346.64743981428,0.0,0.0,0.0,0.0,0.0,0.0,2350.226942778105,196.93594277810507,2710.79,161.18099999999998,0.0,0.0,0.0,1318.8,0.0,0.0,37.025999999999996,0.0,0.0,0.0,608.9999999999999,124.155,0.0,0.0,64.31,1.57,0.0,72.81,211.9008920559399,2916.7799999999997,-0.8720000000000001,662.829,0.0,1366.38733187022,0.0,0.0,0.0,-1318.8,0.0,0.0,786.9839999999999,2346.64743981428,0.0,0.0,-608.9999999999999,-124.155,0.0,0.0,420.0,1,420.0,polymers,1566.9579493924539
Methanolroute,2042,Steamcracker_Naphtha,408.83683483404496,137.12,5627.57,0.698,817.1999999999999,0.0,3672.8800324501644,0.0,0.0,0.0,0.0,0.0,0.0,817.1999999999999,2309.7231976161197,0.0,0.0,0.0,0.0,0.0,0.0,2413.046442778105,196.93594277810507,2710.79,161.2005,0.0,0.0,0.0,1381.6000000000001,0.0,0.0,36.72,0.0,0.0,0.0,608.9999999999999,124.4805,0.0,0.0,64.31,1.57,0.0,72.81,211.9008920559399,2916.7799999999997,-0.8720000000000001,655.9994999999999,0.0,1259.8335896720596,0.0,0.0,0.0,-1381.6000000000001,0.0,0.0,780.4799999999999,2309.7231976161197,0.0,0.0,-608.9999999999999,-124.4805,0.0,0.0,440.0,1,440.0,polymers,1444.763290908325
Methanolroute,2043,Steamcracker_Naphtha,408.83683483404496,137.12,5627.57,0.698,811.525,0.0,3630.280790252005,0.0,0.0,0.0,0.0,0.0,0.0,811.525,2272.79895541796,0.0,0.0,0.0,0.0,0.0,0.0,2475.9169427781053,196.93594277810507,2710.79,161.27100000000002,0.0,0.0,0.0,1444.4,0.0,0.0,36.465,0.0,0.0,0.0,608.9999999999999,124.80600000000001,0.0,0.0,64.31,1.57,0.0,72.81,211.9008920559399,2916.7799999999997,-0.8720000000000001,650.2539999999999,0.0,1154.3638474738996,0.0,0.0,0.0,-1444.4,0.0,0.0,775.06,2272.79895541796,0.0,0.0,-608.9999999999999,-124.80600000000001,0.0,0.0,460.0,1,460.0,polymers,1323.8117516902516
Methanolroute,2044,Steamcracker_Naphtha,408.83683483404496,137.12,5627.57,0.698,797.905,0.0,3579.736548053844,0.0,0.0,0.0,0.0,0.0,0.0,797.905,2235.8747132197996,0.0,0.0,0.0,0.0,0.0,0.0,2538.476942778105,196.93594277810507,2710.79,161.031,0.0,0.0,0.0,1507.2,0.0,0.0,35.853,0.0,0.0,0.0,608.9999999999999,125.17800000000001,0.0,0.0,64.31,1.57,0.0,72.81,211.9008920559399,2916.7799999999997,-0.8720000000000001,636.874,0.0,1041.2596052757394,0.0,0.0,0.0,-1507.2,0.0,0.0,762.052,2235.8747132197996,0.0,0.0,-608.9999999999999,-125.17800000000001,0.0,0.0,480.0,1,480.0,polymers,1194.1050519217195
Methanolroute,2045,Steamcracker_Naphtha,408.83683483404496,137.12,5627.57,0.698,792.2299999999999,0.0,3537.137305855685,0.0,0.0,0.0,0.0,0.0,0.0,792.2299999999999,2198.95047102164,0.0,0.0,0.0,0.0,0.0,0.0,2601.347442778105,196.93594277810507,2710.79,161.1015,0.0,0.0,0.0,1570.0,0.0,0.0,35.598,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,72.81,211.9008920559399,2916.7799999999997,-0.8720000000000001,631.1284999999999,0.0,935.7898630775803,0.0,0.0,0.0,-1570.0,0.0,0.0,756.632,2198.95047102164,0.0,0.0,-608.9999999999999,-125.5035,0.0,0.0,500.0,1,500.0,polymers,1073.153512703647
Pyrolyse,2025,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,454.309268,0.0,1207.7459899079968,0.0,0.0,0.0,0.0,0.0,0.0,130.517968,62.48698102009801,0.0,0.0,0.0,323.7913,225.125,0.0,1527.6560427781048,196.93594277810507,2710.79,315.6525,0.0,0.0,0.0,341.7576,0.0,0.0,56.508,0.0,0.0,0.0,608.9999999999999,259.1445,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,138.656768,0.0,-319.9100528701081,0.0,0.0,0.0,-341.7576,0.0,0.0,74.00996799999999,62.48698102009801,0.0,0.0,-608.9999999999999,64.64679999999998,225.125,0.0,108.84,1,108.84,polymers,239.09570468617946
Pyrolyse,2026,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,388.39323599999994,0.0,1140.5554189569789,0.0,0.0,0.0,0.0,0.0,0.0,119.68073599999998,61.21244206908,0.0,0.0,0.0,268.7125,225.125,0.0,1536.1242427781049,196.93594277810507,2710.79,266.87850000000003,0.0,0.0,0.0,398.9998,0.0,0.0,51.815999999999995,0.0,0.0,0.0,608.9999999999999,215.06250000000003,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,121.51473599999991,0.0,-395.568823821126,0.0,0.0,0.0,-398.9998,0.0,0.0,67.864736,61.21244206908,0.0,0.0,-608.9999999999999,53.64999999999995,225.125,0.0,127.07,1,127.06999999999998,polymers,295.6418713162377
Pyrolyse,2027,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,367.683456,0.0,1118.620031050621,0.0,0.0,0.0,0.0,0.0,0.0,122.03665599999998,59.986834162722005,0.0,0.0,0.0,245.64679999999998,225.125,0.0,1575.925942778105,196.93594277810507,2710.79,249.43800000000005,0.0,0.0,0.0,456.2420000000001,0.0,0.0,52.836,0.0,0.0,0.0,608.9999999999999,196.60200000000003,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,118.24545599999993,0.0,-457.30591172748404,0.0,0.0,0.0,-456.2420000000001,0.0,0.0,69.20065599999998,59.986834162722005,0.0,0.0,-608.9999999999999,49.04479999999995,225.125,0.0,145.3,1,145.3,polymers,341.78319262143805
Pyrolyse,2028,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,331.99283599999995,0.0,1081.7683799780757,0.0,0.0,0.0,0.0,0.0,0.0,107.90113599999998,58.825803090177004,0.0,0.0,0.0,224.09169999999997,225.125,0.0,1609.8280427781046,196.93594277810507,2710.79,226.06650000000002,0.0,0.0,0.0,513.5156,0.0,0.0,46.716,0.0,0.0,0.0,608.9999999999999,179.3505,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,105.92633599999994,0.0,-528.059662800029,0.0,0.0,0.0,-513.5156,0.0,0.0,61.18513599999998,58.825803090177004,0.0,0.0,-608.9999999999999,44.741199999999964,225.125,0.0,163.54,1,163.54,polymers,394.6634251121293
Pyrolyse,2029,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,299.85844,0.0,1048.5478152327078,0.0,0.0,0.0,0.0,0.0,0.0,98.94864,57.739634344809005,0.0,0.0,0.0,200.9098,225.125,0.0,1644.6407427781048,196.93594277810507,2710.79,203.637,0.0,0.0,0.0,570.7578000000001,0.0,0.0,42.84,0.0,0.0,0.0,608.9999999999999,160.797,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,96.22143999999997,0.0,-596.0929275453971,0.0,0.0,0.0,-570.7578000000001,0.0,0.0,56.108639999999994,57.739634344809005,0.0,0.0,-608.9999999999999,40.11279999999999,225.125,0.0,181.77,1,181.77,polymers,445.5104092267542
Pyrolyse,2030,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,269.66688,0.0,1017.4083126579488,0.0,0.0,0.0,0.0,0.0,0.0,91.88087999999999,56.79169177005001,0.0,0.0,0.0,177.786,225.125,0.0,1680.315942778105,196.93594277810507,2710.79,182.07000000000002,0.0,0.0,0.0,628.0,0.0,0.0,39.78,0.0,0.0,0.0,608.9999999999999,142.29000000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,87.59687999999997,0.0,-662.9076301201561,0.0,0.0,0.0,-628.0,0.0,0.0,52.10087999999999,56.79169177005001,0.0,0.0,-608.9999999999999,35.49599999999998,225.125,0.0,200.0,1,200.0,polymers,495.44665928262793
Pyrolyse,2031,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,261.153956,0.0,1008.0336265633258,0.0,0.0,0.0,0.0,0.0,0.0,89.64275599999999,55.929929675427005,0.0,0.0,0.0,171.51119999999997,225.125,0.0,1737.124942778105,196.93594277810507,2710.79,176.079,0.0,0.0,0.0,690.8000000000001,0.0,0.0,38.811,0.0,0.0,0.0,608.9999999999999,137.268,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,85.07495599999999,0.0,-729.0913162147791,0.0,0.0,0.0,-690.8000000000001,0.0,0.0,50.83175599999999,55.929929675427005,0.0,0.0,-608.9999999999999,34.24319999999997,225.125,0.0,220.0,1,220.0,polymers,544.9112976194165
Pyrolyse,2032,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,260.41461599999997,0.0,1005.6961056887199,0.0,0.0,0.0,0.0,0.0,0.0,90.82071599999999,54.331748800821,0.0,0.0,0.0,169.5939,225.125,0.0,1798.900442778105,196.93594277810507,2710.79,175.05450000000002,0.0,0.0,0.0,753.6,0.0,0.0,39.321,0.0,0.0,0.0,608.9999999999999,135.73350000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,85.36011599999995,0.0,-793.204337089385,0.0,0.0,0.0,-753.6,0.0,0.0,51.49971599999999,54.331748800821,0.0,0.0,-608.9999999999999,33.86039999999997,225.125,0.0,240.0,1,240.0,polymers,592.8283535795106
Pyrolyse,2033,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,261.32442,0.0,1006.6059096887199,0.0,0.0,0.0,0.0,0.0,0.0,93.64782,54.331748800821,0.0,0.0,0.0,167.67659999999998,225.125,0.0,1861.3899427781048,196.93594277810507,2710.79,174.74400000000003,0.0,0.0,0.0,816.4,0.0,0.0,40.545,0.0,0.0,0.0,608.9999999999999,134.199,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,86.58041999999995,0.0,-854.7840330893849,0.0,0.0,0.0,-816.4,0.0,0.0,53.102819999999994,54.331748800821,0.0,0.0,-608.9999999999999,33.47759999999997,225.125,0.0,260.0,1,260.0,polymers,638.8520426677018
Pyrolyse,2034,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,260.64318,0.0,1005.9246696887199,0.0,0.0,0.0,0.0,0.0,0.0,94.82578,54.331748800821,0.0,0.0,0.0,165.8174,225.125,0.0,1923.211942778105,196.93594277810507,2710.79,173.76600000000002,0.0,0.0,0.0,879.2,0.0,0.0,41.055,0.0,0.0,0.0,608.9999999999999,132.711,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,86.87717999999995,0.0,-917.287273089385,0.0,0.0,0.0,-879.2,0.0,0.0,53.770779999999995,54.331748800821,0.0,0.0,-608.9999999999999,33.10639999999998,225.125,0.0,280.0,1,280.0,polymers,685.5659739083596
Pyrolyse,2035,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,258.430592,0.0,1000.4600735252908,0.0,0.0,0.0,0.0,0.0,0.0,94.472392,51.079740637392,0.0,0.0,0.0,163.95819999999998,225.125,0.0,1984.370942778105,196.93594277810507,2710.79,172.125,0.0,0.0,0.0,942.0,0.0,0.0,40.902,0.0,0.0,0.0,608.9999999999999,131.223,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,86.30559199999999,0.0,-983.9108692528142,0.0,0.0,0.0,-942.0,0.0,0.0,53.570392,51.079740637392,0.0,0.0,-608.9999999999999,32.73519999999996,225.125,0.0,300.0,1,300.0,polymers,735.3593940603994
Pyrolyse,2036,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,255.68712399999998,0.0,997.2053950679929,0.0,0.0,0.0,0.0,0.0,0.0,93.530024,50.568530180094,0.0,0.0,0.0,162.15709999999999,225.125,0.0,2045.321442778105,196.93594277810507,2710.79,170.27550000000002,0.0,0.0,0.0,1004.8000000000001,0.0,0.0,40.49400000000001,0.0,0.0,0.0,608.9999999999999,129.78150000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,85.41162399999996,0.0,-1048.116047710112,0.0,0.0,0.0,-1004.8000000000001,0.0,0.0,53.03602399999999,50.568530180094,0.0,0.0,-608.9999999999999,32.37559999999996,225.125,0.0,320.0,1,320.0,polymers,783.3453271376026
Pyrolyse,2037,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,252.59026799999998,0.0,993.5973286006059,0.0,0.0,0.0,0.0,0.0,0.0,92.23426799999999,50.057319712707006,0.0,0.0,0.0,160.356,225.125,0.0,2106.1189427781046,196.93594277810507,2710.79,168.273,0.0,0.0,0.0,1067.6000000000001,0.0,0.0,39.933,0.0,0.0,0.0,608.9999999999999,128.34,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,84.31726799999998,0.0,-1112.5216141774986,0.0,0.0,0.0,-1067.6000000000001,0.0,0.0,52.301267999999986,50.057319712707006,0.0,0.0,-608.9999999999999,32.01599999999999,225.125,0.0,340.0,1,340.0,polymers,831.4810270384893
Pyrolyse,2038,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,248.84473599999998,0.0,989.3405861433079,0.0,0.0,0.0,0.0,0.0,0.0,90.23173599999998,49.54610925540901,0.0,0.0,0.0,158.613,225.125,0.0,2166.656942778105,196.93594277810507,2710.79,166.011,0.0,0.0,0.0,1130.4,0.0,0.0,39.065999999999995,0.0,0.0,0.0,608.9999999999999,126.94500000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,82.83373599999999,0.0,-1177.316356634797,0.0,0.0,0.0,-1130.4,0.0,0.0,51.16573599999999,49.54610925540901,0.0,0.0,-608.9999999999999,31.667999999999992,225.125,0.0,360.0,1,360.0,polymers,879.9075909079202
Pyrolyse,2039,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,245.04110399999996,0.0,985.0257436860098,0.0,0.0,0.0,0.0,0.0,0.0,88.229204,49.03489879811101,0.0,0.0,0.0,156.81189999999998,225.125,0.0,2227.148442778105,196.93594277810507,2710.79,163.70250000000001,0.0,0.0,0.0,1193.2,0.0,0.0,38.199000000000005,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,81.33860399999995,0.0,-1242.1226990920954,0.0,0.0,0.0,-1193.2,0.0,0.0,50.03020399999999,49.03489879811101,0.0,0.0,-608.9999999999999,31.308399999999978,225.125,0.0,380.0,1,380.0,polymers,928.3428244335543
Pyrolyse,2040,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,241.295572,0.0,980.7690012186229,0.0,0.0,0.0,0.0,0.0,0.0,86.226672,48.523688330724006,0.0,0.0,0.0,155.06889999999999,225.125,0.0,2287.686442778105,196.93594277810507,2710.79,161.44050000000001,0.0,0.0,0.0,1256.0,0.0,0.0,37.332,0.0,0.0,0.0,608.9999999999999,124.10850000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,79.85507199999998,0.0,-1306.9174415594823,0.0,0.0,0.0,-1256.0,0.0,0.0,48.89467199999999,48.523688330724006,0.0,0.0,-608.9999999999999,30.960399999999964,225.125,0.0,400.0,1,400.0,polymers,976.769388310525
Pyrolyse,2041,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,240.64689599999997,0.0,979.3686379780869,0.0,0.0,0.0,0.0,0.0,0.0,85.51989599999999,47.772001090188006,0.0,0.0,0.0,155.12699999999998,225.125,0.0,2350.226942778105,196.93594277810507,2710.79,161.18099999999998,0.0,0.0,0.0,1318.8,0.0,0.0,37.025999999999996,0.0,0.0,0.0,608.9999999999999,124.155,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,79.46589599999999,0.0,-1370.8583048000178,0.0,0.0,0.0,-1318.8,0.0,0.0,48.49389599999999,47.772001090188006,0.0,0.0,-608.9999999999999,30.97199999999998,225.125,0.0,420.0,1,420.0,polymers,1024.557776382674
Pyrolyse,2042,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,240.34681999999998,0.0,978.3168747375508,0.0,0.0,0.0,0.0,0.0,0.0,84.81312,47.020313849652,0.0,0.0,0.0,155.53369999999998,225.125,0.0,2413.046442778105,196.93594277810507,2710.79,161.2005,0.0,0.0,0.0,1381.6000000000001,0.0,0.0,36.72,0.0,0.0,0.0,608.9999999999999,124.4805,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,79.14631999999997,0.0,-1434.729568040554,0.0,0.0,0.0,-1381.6000000000001,0.0,0.0,48.09312,47.020313849652,0.0,0.0,-608.9999999999999,31.053199999999975,225.125,0.0,440.0,1,440.0,polymers,1072.294146517604
Pyrolyse,2043,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,240.16454,0.0,977.3829074970149,0.0,0.0,0.0,0.0,0.0,0.0,84.22413999999999,46.268626609116005,0.0,0.0,0.0,155.94039999999998,225.125,0.0,2475.9169427781053,196.93594277810507,2710.79,161.27100000000002,0.0,0.0,0.0,1444.4,0.0,0.0,36.465,0.0,0.0,0.0,608.9999999999999,124.80600000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,78.89353999999997,0.0,-1498.5340352810904,0.0,0.0,0.0,-1444.4,0.0,0.0,47.75913999999999,46.268626609116005,0.0,0.0,-608.9999999999999,31.13439999999997,225.125,0.0,460.0,1,460.0,polymers,1119.9805943804863
Pyrolyse,2044,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,239.215788,0.0,975.6824682564788,0.0,0.0,0.0,0.0,0.0,0.0,82.810588,45.51693936858,0.0,0.0,0.0,156.4052,225.125,0.0,2538.476942778105,196.93594277810507,2710.79,161.031,0.0,0.0,0.0,1507.2,0.0,0.0,35.853,0.0,0.0,0.0,608.9999999999999,125.17800000000001,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,78.184788,0.0,-1562.794474521626,0.0,0.0,0.0,-1507.2,0.0,0.0,46.957587999999994,45.51693936858,0.0,0.0,-608.9999999999999,31.227199999999996,225.125,0.0,480.0,1,480.0,polymers,1168.0078284914994
Pyrolyse,2045,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,2.908,239.03350799999998,0.0,974.7485010159428,0.0,0.0,0.0,0.0,0.0,0.0,82.22160799999999,44.765252128044004,0.0,0.0,0.0,156.81189999999998,225.125,0.0,2601.347442778105,196.93594277810507,2710.79,161.1015,0.0,0.0,0.0,1570.0,0.0,0.0,35.598,0.0,0.0,0.0,608.9999999999999,125.5035,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,1.3379999999999999,77.932008,0.0,-1626.598941762162,0.0,0.0,0.0,-1570.0,0.0,0.0,46.62360799999999,44.765252128044004,0.0,0.0,-608.9999999999999,31.308399999999978,225.125,0.0,500.0,1,499.99999999999994,polymers,1215.6942763543814
Pyrolyse E-Steamcracker,2025,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,766.736,0.0,1524.5070961110368,0.0,0.0,0.0,0.0,0.0,0.0,766.736,66.946355223138,0.0,0.0,0.0,0.0,225.0,0.0,1527.6560427781048,196.93594277810507,2710.79,315.6525,0.0,0.0,0.0,341.7576,0.0,0.0,56.508,0.0,0.0,0.0,608.9999999999999,259.1445,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,451.0835,0.0,-3.148946667068003,0.0,0.0,0.0,-341.7576,0.0,0.0,710.228,66.946355223138,0.0,0.0,-608.9999999999999,-259.1445,225.0,0.0,108.84,1,108.83999999999999,polymers,-8.393162394232109
Pyrolyse E-Steamcracker,2026,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,703.072,0.0,1459.477599875379,0.0,0.0,0.0,0.0,0.0,0.0,703.072,65.58085898748,0.0,0.0,0.0,0.0,225.0,0.0,1536.1242427781049,196.93594277810507,2710.79,266.87850000000003,0.0,0.0,0.0,398.9998,0.0,0.0,51.815999999999995,0.0,0.0,0.0,608.9999999999999,215.06250000000003,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,436.1935,0.0,-76.64664290272594,0.0,0.0,0.0,-398.9998,0.0,0.0,651.256,65.58085898748,0.0,0.0,-608.9999999999999,-215.06250000000003,225.0,0.0,127.07,1,127.07,polymers,-204.29298710679123
Pyrolyse E-Steamcracker,2027,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,716.9119999999999,0.0,1472.0045266411807,0.0,0.0,0.0,0.0,0.0,0.0,716.9119999999999,64.267785753282,0.0,0.0,0.0,0.0,225.0,0.0,1575.925942778105,196.93594277810507,2710.79,249.43800000000005,0.0,0.0,0.0,456.2420000000001,0.0,0.0,52.836,0.0,0.0,0.0,608.9999999999999,196.60200000000003,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,467.4739999999999,0.0,-103.92141613692434,0.0,0.0,0.0,-456.2420000000001,0.0,0.0,664.0759999999999,64.267785753282,0.0,0.0,-608.9999999999999,-196.60200000000003,225.0,0.0,145.3,1,145.3,polymers,-276.99082077116134
Pyrolyse E-Steamcracker,2028,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,633.872,0.0,1387.7206387570359,0.0,0.0,0.0,0.0,0.0,0.0,633.872,63.023897869136995,0.0,0.0,0.0,0.0,225.0,0.0,1609.8280427781046,196.93594277810507,2710.79,226.06650000000002,0.0,0.0,0.0,513.5156,0.0,0.0,46.716,0.0,0.0,0.0,608.9999999999999,179.3505,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,407.80549999999994,0.0,-222.10740402106876,0.0,0.0,0.0,-513.5156,0.0,0.0,587.156,63.023897869136995,0.0,0.0,-608.9999999999999,-179.3505,225.0,0.0,163.54,1,163.54,polymers,-592.0022496430213
Pyrolyse E-Steamcracker,2029,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,581.28,0.0,1333.964955739028,0.0,0.0,0.0,0.0,0.0,0.0,581.28,61.860214851128994,0.0,0.0,0.0,0.0,225.0,0.0,1644.6407427781048,196.93594277810507,2710.79,203.637,0.0,0.0,0.0,570.7578000000001,0.0,0.0,42.84,0.0,0.0,0.0,608.9999999999999,160.797,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,377.643,0.0,-310.6757870390768,0.0,0.0,0.0,-570.7578000000001,0.0,0.0,538.4399999999999,61.860214851128994,0.0,0.0,-608.9999999999999,-160.797,225.0,0.0,181.77,1,181.77,polymers,-828.0712912177535
Pyrolyse E-Steamcracker,2030,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,539.76,0.0,1291.4293633819489,0.0,0.0,0.0,0.0,0.0,0.0,539.76,60.84462249405,0.0,0.0,0.0,0.0,225.0,0.0,1680.315942778105,196.93594277810507,2710.79,182.07000000000002,0.0,0.0,0.0,628.0,0.0,0.0,39.78,0.0,0.0,0.0,608.9999999999999,142.29000000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,357.68999999999994,0.0,-388.8865793961561,0.0,0.0,0.0,-628.0,0.0,0.0,499.98,60.84462249405,0.0,0.0,-608.9999999999999,-142.29000000000002,225.0,0.0,200.0,1,200.0,polymers,-1036.5333423854045
Pyrolyse E-Steamcracker,2031,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,526.612,0.0,1277.358101762286,0.0,0.0,0.0,0.0,0.0,0.0,526.612,59.921360874387,0.0,0.0,0.0,0.0,225.0,0.0,1737.124942778105,196.93594277810507,2710.79,176.079,0.0,0.0,0.0,690.8000000000001,0.0,0.0,38.811,0.0,0.0,0.0,608.9999999999999,137.268,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,350.53299999999996,0.0,-459.76684101581895,0.0,0.0,0.0,-690.8000000000001,0.0,0.0,487.801,59.921360874387,0.0,0.0,-608.9999999999999,-137.268,225.0,0.0,220.0,1,220.00000000000003,polymers,-1225.4566901642381
Pyrolyse E-Steamcracker,2032,Steamcracker_Naphtha,291.4347408878989,174.39,4011.55,1.19482,533.5319999999999,0.0,1282.5658669447998,0.0,0.0,0.0,0.0,0.0,0.0,533.5319999999999,58.209126056901,0.0,0.0,0.0,0.0,225.0,0.0,1798.900442778105,196.93594277810507,2710.79,175.05450000000002,0.0,0.0,0.0,753.6,0.0,0.0,39.321,0.0,0.0,0.0,608.9999999999999,135.73350000000002,0.0,0.0,64.31,1.57,0.0,110.07999999999998,94.49879810979382,1300.7600000000002,-0.37518000000000007,358.4774999999999,0.0,-516.334575833305,0.0,0.0,0.0,-753.6,0.0,0.0,494.2109999999999,58.209126056901,0.0,0.0,-608.9999999999999,-135.73350000000002,225.0,0.0,240.0,1,240.0,polymers,-1376.2316110488432
