Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost,Energy cost_lower,Energy cost_upper,Energy cost_diff_lower,Energy cost_diff_upper,Energy cost_ref_lower,Energy cost_ref_upper,cost_lower,cost_upper,cost_Natural Gas_lower,cost_Natural Gas_upper,cost_Natural Gas_diff_lower,cost_Natural Gas_diff_upper,cost_Natural Gas_ref_lower,cost_Natural Gas_ref_upper,cost_diff_lower,cost_diff_upper,cost_ref_lower,cost_ref_upper
Stahl c),2025,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.4862859596393301,314.21327462940354,0.0,576.6859281287581,0.0,0.0,0.0,0.0,0.0,211.0626534993546,70.52076,57.54887024984164,0.0,0.0,0.0,186.1436443795619,0.0,0.0,292.1687411094216,14.821374686064742,170.0,65.63501348218107,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.70714744525545,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.29052812365822,248.57826114722246,0.0,284.51718701933646,0.0,0.0,0.0,0.0,-41.562902533276,211.0626534993546,70.52076,57.54887024984164,-12.364963503649609,-162.2823529411758,0.0,174.43649693430643,0.0,0.0,108.84,0.15,108.84,steel_dri,220.46570067208177,276.9845457534911,351.442003505316,213.69096176036106,283.46556053408386,63.293583993129985,67.97644297123215,539.4571992528455,613.9146570046706,148.9149155036495,223.3723732554743,139.5491975474451,209.32379632116778,9.365717956204358,14.04857693430654,249.62988763247495,319.404486406198,289.82731162037055,294.51017059847266
Stahl c),2026,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.46446543580936017,332.462466728507,0.0,594.0550257667195,0.0,0.0,0.0,0.0,0.0,210.18255903821253,70.37172,82.75418932189483,0.0,0.0,0.0,179.33655740661217,0.0,0.0,292.2577688466479,14.821374686064742,170.0,65.72404121940734,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.796175182481727,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3123486474881898,266.73842550909967,0.0,301.7972569200716,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,70.37172,82.75418932189483,-12.364963503649609,-162.2823529411758,0.0,167.54038222413044,0.0,0.0,127.07,0.15,127.07,steel_dri,229.96728613063746,296.5951552471847,368.3297782098293,233.2303490642737,300.24650195392564,63.36480618291101,68.08327625590367,558.1877142853972,629.9223372480418,143.4692459252898,215.20386888793453,134.0323057793044,201.04845866895647,9.436940145985384,14.155410218978071,268.28918047524564,335.3053333648976,289.89853381015155,294.6170038831442
Stahl c),2027,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.44264491197939027,348.30037769203614,0.0,609.0128422691066,0.0,0.0,0.0,0.0,0.0,209.30246457707048,70.22268,105.58009769203628,0.0,0.0,0.0,172.4975999999999,0.0,0.0,292.3531557079618,14.821374686064742,170.0,65.81942808072121,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.891562043795595,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3341691713181598,282.48094961131494,0.0,316.65968656114484,0.0,0.0,0.0,0.0,-41.562902533276,209.30246457707048,70.22268,105.58009769203628,-12.364963503649609,-162.2823529411758,0.0,160.6060379562043,0.0,0.0,145.3,0.15,145.3,steel_dri,237.34597783299466,313.8008576920362,382.7998976920361,250.35974202007412,314.60215720255576,63.441115671962095,68.19774048948032,574.5133222691065,643.5123622691067,137.99807999999993,206.99711999999985,128.48483036496341,192.72724554744516,9.513249635036477,14.269874452554713,284.5384789699038,348.7808941523859,289.97484329920275,294.7314681167208
Stahl c),2028,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.4208243881494203,361.5380854246711,0.0,621.3704555405996,0.0,0.0,0.0,0.0,0.0,208.42237011592843,70.07364,126.02659536026593,0.0,0.0,0.0,165.4378500644052,0.0,0.0,292.44218344518805,14.821374686064742,170.0,65.90845581794748,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.980589781021873,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3559896951481298,295.62962960672365,0.0,328.9282720954115,0.0,0.0,0.0,0.0,-41.562902533276,208.42237011592843,70.07364,126.02659536026593,-12.364963503649609,-162.2823529411758,0.0,153.45726028338333,0.0,0.0,163.54,0.15,163.54,steel_dri,242.57431547772862,328.45051541179004,394.6256554375522,264.938177550047,326.3210816634003,63.51233786174312,68.30457377415185,588.2828855277187,654.4580255534804,132.35028005152418,198.52542007728624,122.76580822670667,184.14871234006,9.584471824817502,14.376707737226244,298.23682003873495,359.61972415208805,290.04606548898374,294.83830140139236
Stahl c),2029,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,372.3556466546215,0.0,631.3079223094079,0.0,0.0,0.0,0.0,0.0,207.54227565478635,69.9246,144.09368232658386,0.0,0.0,0.0,158.33736432803767,0.0,0.0,292.5375703065019,14.821374686064742,170.0,66.00384267926135,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,12.075976642335743,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,306.35180397536016,0.0,338.770352002906,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,69.9246,144.09368232658386,-12.364963503649609,-162.2823529411758,0.0,146.26138768570192,0.0,0.0,181.77,0.15,181.77,steel_dri,245.87591769653636,340.68817378901394,404.0231195202291,277.0995264382197,335.6040815125006,63.588647350794204,68.4190380077285,599.6404494438003,662.9753951750155,126.66989146243009,190.00483719364524,117.00911014856146,175.51366522284238,9.660781313868597,14.491171970802888,309.51807446576555,368.02262954004647,290.12237497803477,294.952765634969
Stahl c),2030,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,366.21084529169434,0.0,625.1631209464806,0.0,0.0,0.0,0.0,0.0,207.54227565478635,69.75071999999999,136.9554502208486,0.0,0.0,0.0,159.50467507084574,0.0,0.0,292.62659804372817,14.821374686064742,170.0,66.09287041648763,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,12.165004379562017,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,300.1179748752067,0.0,332.53652290275244,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,69.75071999999999,136.9554502208486,-12.364963503649609,-162.2823529411758,0.0,147.33967069128371,0.0,0.0,200.0,0.15,200.0,steel_dri,241.35147085016507,334.3099102775252,398.1117803058635,270.65004073694996,329.58590901346344,63.65986954057523,68.52587129240003,593.2621859323112,657.06405596065,127.6037400566766,191.40561008501487,117.87173655302698,176.80760482954045,9.732003503649615,14.598005255474419,303.0685887644955,362.0044570410094,290.19359716781577,295.05959891964056
Stahl c),2031,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,370.5457449540659,0.0,629.4980206088522,0.0,0.0,0.0,0.0,0.0,207.54227565478635,68.08644,133.7829026182996,0.0,0.0,0.0,168.6764023357663,0.0,0.0,293.3261016933632,14.821374686064742,170.0,66.79237406612266,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,12.864508029197054,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,303.7533708879433,0.0,336.171918915489,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,68.08644,133.7829026182996,-12.364963503649609,-162.2823529411758,0.0,155.81189430656926,0.0,0.0,220.0,0.15,220.0,steel_dri,243.9900026034227,336.81046448691285,404.281025421219,272.59099202662964,334.9157497492569,64.21947246028326,69.36527567196207,595.762740141699,663.2333010760054,134.94112186861307,202.41168280291956,124.64951544525545,186.97427316788307,10.291606423357646,15.437409635036463,305.00954005417515,367.3342977768029,290.7532000875239,295.89900329920255
Stahl c),2032,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,374.85580461643747,0.0,633.8080802712237,0.0,0.0,0.0,0.0,0.0,207.54227565478635,66.39732,130.6103550157506,0.0,0.0,0.0,177.84812960068683,0.0,0.0,294.02560534299823,14.821374686064742,170.0,67.4918777157577,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,13.564011678832088,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,307.36392690067976,0.0,339.7824749282255,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,66.39732,130.6103550157506,-12.364963503649609,-162.2823529411758,0.0,164.28411792185474,0.0,0.0,240.0,0.15,240.00000000000003,steel_dri,246.61050574892442,339.2861786963002,410.4254305365747,274.50710331630887,340.22075048505064,64.77907537999128,70.20468005152411,598.2384543510863,669.3777061913612,142.27850368054942,213.41775552082424,131.42729433748374,197.14094150622574,10.851209343065673,16.276814014598504,306.9256513438545,372.6392985125965,291.31280300723176,296.7384076787647
Stahl c),2033,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,379.2278074851314,0.0,638.1800831399177,0.0,0.0,0.0,0.0,0.0,207.54227565478635,64.70819999999998,127.41637128075192,0.0,0.0,0.0,187.10323620437944,0.0,0.0,294.73146811672086,14.821374686064742,170.0,68.19774048948032,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,14.269874452554715,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,311.03006699565105,0.0,343.4486150231968,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,64.70819999999998,127.41637128075192,-12.364963503649609,-162.2823529411758,0.0,172.83336175182473,0.0,0.0,260.0,0.15,260.0,steel_dri,249.27135123001716,341.80716024425567,416.6484547260071,276.46339464528626,345.59673934601585,65.34376559896937,71.05171537999128,600.7594358990417,675.6007303807936,149.68258896350355,224.52388344525534,138.26668940145976,207.4000341021897,11.415899562043771,17.123849343065658,308.88194267283177,378.0152873735618,291.87749322620994,297.5854430072318
Stahl c),2034,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,383.5378671475029,0.0,642.4901428022893,0.0,0.0,0.0,0.0,0.0,207.54227565478635,63.01907999999999,124.24382367820292,0.0,0.0,0.0,196.2749634693,0.0,0.0,295.4309717663559,14.821374686064742,170.0,68.89724413911536,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,14.96937810218975,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,314.64062300838754,0.0,347.05917103593333,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,63.01907999999999,124.24382367820292,-12.364963503649609,-162.2823529411758,0.0,181.30558536711024,0.0,0.0,280.0,0.15,280.0,steel_dri,251.8918543755189,344.2828744536429,422.7928598413629,278.3795059349655,350.9017400818096,65.9033685186774,71.89111975955332,603.2351501084293,681.7451354961493,157.01997077544,235.52995616316,145.0444682936882,217.56670244053228,11.975502481751803,17.963253722627698,310.7980539625113,383.3202881093554,292.43709614591796,298.4248473867939
Stahl c),2035,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,387.8727668098744,0.0,646.8250424646608,0.0,0.0,0.0,0.0,0.0,207.54227565478635,61.3548,121.0712760756539,0.0,0.0,0.0,205.4466907342205,0.0,0.0,296.13047541599093,14.821374686064742,170.0,69.59674778875039,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,15.668881751824784,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,318.276019021124,0.0,350.69456704866985,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,61.3548,121.0712760756539,-12.364963503649609,-162.2823529411758,0.0,189.77780898239573,0.0,0.0,300.0,0.15,300.0,steel_dri,254.53038612877648,346.78342866303024,428.9621049567186,280.3204572246448,356.2315808176032,66.46297143838542,72.73052413911536,605.7357043178167,687.9143806115048,164.35735258737628,246.53602888106474,151.82224718591644,227.733370778875,12.53510540145983,18.80265810218974,312.7390052521908,388.6501288451489,292.99669906562593,299.2642517663559
Stahl c),2036,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,393.25616052119403,0.0,652.2084361759804,0.0,0.0,0.0,0.0,0.0,207.54227565478635,59.98859999999999,117.89872847310491,0.0,0.0,0.0,215.36883204808916,0.0,0.0,296.8872111824143,14.821374686064742,170.0,70.35348355517375,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,16.425617518248142,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,322.9026769660203,0.0,355.3212249935661,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,59.98859999999999,117.89872847310491,-12.364963503649609,-162.2823529411758,0.0,198.94321452984101,0.0,0.0,320.0,0.15,320.0,steel_dri,257.88836524750286,350.1823941115763,436.3299269308118,283.1140340600522,362.6913198719884,67.06836005152412,73.63860705882338,609.1346697663627,695.2822025855982,172.2950656384713,258.44259845770705,159.15457162387278,238.73185743580925,13.140494014598513,19.71074102189777,315.532582087598,395.1098678995342,293.6020876787647,300.17233468606395
Stahl c),2037,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,398.53133489374164,0.0,657.483610548528,0.0,0.0,0.0,0.0,0.0,207.54227565478635,58.597559999999994,114.7261808705559,0.0,0.0,0.0,225.20759402318575,0.0,0.0,297.6375878247501,14.821374686064742,170.0,71.10386019750952,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,17.175994160583908,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,327.42747469623214,0.0,359.8460227237779,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,58.597559999999994,114.7261808705559,-12.364963503649609,-162.2823529411758,0.0,208.03159986260184,0.0,0.0,340.0,0.15,340.0,steel_dri,261.1724153059846,353.4898160891045,443.57285369837876,285.82115472371186,369.0337946687524,67.66866136539274,74.5390590296263,612.4420917438907,702.5251293531652,180.16607521854857,270.24911282782296,166.42527989008144,249.63791983512223,13.740795328467126,20.61119299270069,318.23970275125737,401.4523426962984,294.20238899263336,301.0727866568668
Stahl c),2038,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,403.9147286050612,0.0,662.8670042598476,0.0,0.0,0.0,0.0,0.0,207.54227565478635,57.23135999999999,111.55363326800689,0.0,0.0,0.0,235.12973533705434,0.0,0.0,298.3943235911734,14.821374686064742,170.0,71.86059596393287,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,17.932729927007262,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,332.0541326411284,0.0,364.4726806686742,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,57.23135999999999,111.55363326800689,-12.364963503649609,-162.2823529411758,0.0,217.19700541004707,0.0,0.0,360.0,0.15,360.0,steel_dri,264.530394424711,356.8887815376503,450.94067567247214,288.6147315591189,375.49353372313783,68.2740499785314,75.44714194933434,615.8410571924367,709.8929513272585,188.10378826964342,282.15568240446527,173.75760432803756,260.6364064920566,14.346183941605812,21.519275912408713,321.0332795866647,407.9120817506836,294.80777760577195,301.9808695765749
Stahl c),2039,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,409.29812231638084,0.0,668.2503979711672,0.0,0.0,0.0,0.0,0.0,207.54227565478635,55.86515999999999,108.3810856654579,0.0,0.0,0.0,245.05187665092296,0.0,0.0,299.15105935759675,14.821374686064742,170.0,72.61733173035623,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,18.68946569343062,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,336.6807905860246,0.0,369.09933861357047,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,55.86515999999999,108.3810856654579,-12.364963503649609,-162.2823529411758,0.0,226.36241095749233,0.0,0.0,380.0,0.15,379.99999999999994,steel_dri,267.88837354343735,360.2877469861962,458.30849764656546,291.4083083945261,381.9532727775231,68.8794385916701,76.35522486904236,619.2400226409826,717.2607733013518,196.04150132073835,294.0622519811076,181.08992876599382,271.63489314899084,14.951572554744502,22.427358832116738,323.82685642207207,414.37182080506886,295.41316621891053,302.88895249628297
Stahl c),2040,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,414.66007989525076,0.0,673.6123555500371,0.0,0.0,0.0,0.0,0.0,207.54227565478635,54.49895999999998,105.18710193045924,0.0,0.0,0.0,254.97401796479156,0.0,0.0,299.90779512402014,14.821374686064742,170.0,73.37406749677959,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,19.446201459853974,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,341.28601239847114,0.0,373.704560426017,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,54.49895999999998,105.18710193045924,-12.364963503649609,-162.2823529411758,0.0,235.5278165049376,0.0,0.0,400.0,0.15,400.0,steel_dri,271.230794545266,363.66527630229234,465.6548834882092,294.18044909748346,388.3915756994588,69.4848272048088,77.26330778875038,622.6175519570788,724.6071591429954,203.9792143718332,305.96882155774995,188.42225320395008,282.6333798059251,15.55696116788318,23.335441751824767,326.5989971250294,420.81012372700457,296.0185548320494,303.7970354159909
Stahl c),2041,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,420.5864775739384,0.0,679.5387532287248,0.0,0.0,0.0,0.0,0.0,207.54227565478635,54.17603999999999,102.01455432791023,0.0,0.0,0.0,264.3958832460282,0.0,0.0,300.62637614591796,14.821374686064742,170.0,74.0926485186774,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,20.164782481751786,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,346.493829055261,0.0,378.9123770828068,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,54.17603999999999,102.01455432791023,-12.364963503649609,-162.2823529411758,0.0,244.2311007642764,0.0,0.0,420.0,0.15,420.0,steel_dri,275.01057247480725,367.70730092473275,473.46565422314404,297.64760890240575,395.3400492081163,70.05969202232704,78.12560501502774,626.6595765795191,732.4179298779304,211.51670659682253,317.2750598952338,195.38488061142112,293.07732091713166,16.131825985401434,24.197738978102137,330.06615692995143,427.7585972356622,296.5934196495677,304.6593326422682
Stahl c),2042,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,426.59625459139795,0.0,685.5485302461843,0.0,0.0,0.0,0.0,0.0,207.54227565478635,53.85311999999999,98.84200672536123,0.0,0.0,0.0,273.90112786603675,0.0,0.0,301.35131629190334,14.821374686064742,170.0,74.8175886646628,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,20.889722627737186,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,351.77866592673513,0.0,384.197213954281,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,53.85311999999999,98.84200672536123,-12.364963503649609,-162.2823529411758,0.0,253.01140523829957,0.0,0.0,440.0,0.15,440.0,steel_dri,278.8462508568372,371.81602901819053,481.37648016460537,301.17638487907516,402.3809469743951,70.63964413911535,78.99553319021024,630.7683046729769,740.3287558193917,219.12090229282933,328.68135343924416,202.4091241906396,303.61368628595955,16.711778102189747,25.067667153284624,333.594932906621,434.79949500194095,297.1733717663559,305.5292608174508
Stahl c),2043,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,432.6060316088575,0.0,691.5583072636439,0.0,0.0,0.0,0.0,0.0,207.54227565478635,53.530199999999994,95.66945912281221,0.0,0.0,0.0,283.4063724860453,0.0,0.0,302.07625643788873,14.821374686064742,170.0,75.5425288106482,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,21.614662773722582,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,357.0635027982093,0.0,389.48205082575515,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,53.530199999999994,95.66945912281221,-12.364963503649609,-162.2823529411758,0.0,261.79170971232276,0.0,0.0,460.0,0.15,460.0,steel_dri,282.68192923886704,375.92475711164843,489.2873061060666,304.70516085574474,409.42184474067386,71.21959625590368,79.8654613653927,634.8770327664349,748.2395817608528,226.72509798883624,340.0876469832544,209.4333677698582,314.1500516547873,17.291730218978064,25.9375953284671,337.1237088832907,441.8403927682196,297.7533238831442,306.39918899263324
Stahl c),2044,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,438.61580862631706,0.0,697.5680842811034,0.0,0.0,0.0,0.0,0.0,207.54227565478635,53.20727999999998,92.49691152026323,0.0,0.0,0.0,292.91161710605394,0.0,0.0,302.8011965838741,14.821374686064742,170.0,76.26746895663359,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,22.339602919707982,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,362.34833966968347,0.0,394.7668876972293,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,53.20727999999998,92.49691152026323,-12.364963503649609,-162.2823529411758,0.0,270.57201418634594,0.0,0.0,480.0,0.15,480.00000000000006,steel_dri,286.51760762089697,380.03348520510633,497.1981320475278,308.2339368324143,416.4627425069526,71.79954837269199,80.7353895405752,638.9857608598927,756.1504077023142,234.32929368484332,351.49394052726456,216.4576113490769,324.686417023615,17.871682335766383,26.80752350364958,340.6524848599603,448.88129053449836,298.3332759999324,307.2691171678158
Stahl c),2045,Agora_DRI-10%_Scrap-NG,-0.0,51.41,0.0,0.3990038643194503,444.6255856437766,0.0,703.5778612985631,0.0,0.0,0.0,0.0,0.0,207.54227565478635,52.884359999999994,89.32436391771421,0.0,0.0,0.0,302.41686172606245,0.0,0.0,303.52613672985956,14.821374686064742,170.0,76.99240910261899,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,23.064543065693382,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.821374686064742,-170.0,-1.3778102189780999,367.63317654115764,0.0,400.05172456870355,0.0,0.0,0.0,0.0,-41.562902533276,207.54227565478635,52.884359999999994,89.32436391771421,-12.364963503649609,-162.2823529411758,0.0,279.35231866036906,0.0,0.0,500.0,0.15,500.0,steel_dri,290.3532860029269,384.1422132985641,505.1089579889891,311.7627128090839,423.5036402732314,72.37950048948032,81.60531771575766,643.0944889533508,764.0612336437754,241.93348938084995,362.90023407127495,223.4818549282952,335.2227823924429,18.451634452554703,27.67745167883206,344.1812608366299,455.9221883007772,298.9132281167209,308.1390453429982
Stahl d),2025,Agora_DRI-10%_Scrap+5%E-NG,-0.0,51.41,0.0,0.46197166165736314,298.5026108979333,0.0,560.9752643972879,0.0,0.0,0.0,0.0,0.0,211.0626534993546,66.994722,54.671426737349556,0.0,0.0,0.0,176.83646216058378,0.0,0.0,292.1687411094216,14.82137468606474,170.0,65.63501348218107,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.70714744525545,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3148424216401868,232.86759741575224,0.0,268.8065232878663,0.0,0.0,0.0,0.0,-41.562902533276,211.0626534993546,66.994722,54.671426737349556,-12.364963503649609,-162.2823529411758,0.0,165.12931471532832,0.0,0.0,108.84,2.0,108.84,steel_dri,204.4401054177628,263.13531846581657,333.8699033300501,199.84173447268654,265.89346035881795,63.293583993129985,67.97644297123215,525.6079719651711,596.3425568294047,141.46916972846702,212.20375459270053,132.10345177226262,198.15517765839402,9.365717956204358,14.04857693430654,235.7806603448006,301.832386230932,289.82731162037055,294.51017059847266
Stahl d),2026,Agora_DRI-10%_Scrap+5%E-NG,-0.0,51.41,0.0,0.4412421640188917,315.83934339208156,0.0,577.4319024302941,0.0,0.0,0.0,0.0,0.0,210.18255903821253,66.853134,78.61647985580008,0.0,0.0,0.0,170.3697295362815,0.0,0.0,292.2577688466479,14.82137468606474,170.0,65.72404121940734,0.0,0.0,0.0,0.0,41.562902533276,0.0,0.0,0.0,12.364963503649609,162.2823529411758,0.0,11.796175182481727,0.0,0.0,49.43,1.77681408329755,0.0,1.9799999999999969,-14.82137468606474,-170.0,-1.3355719192786584,250.1153021726742,0.0,285.17413358364627,0.0,0.0,0.0,0.0,-41.562902533276,210.18255903821253,66.853134,78.61647985580008,-12.364963503649609,-162.2823529411758,0.0,158.57355435379978,0.0,0.0,127.07,2.0,127.07000000000001,steel_dri,213.52210949273976,281.76539748482526,349.91328929933786,218.40059130191423,281.8300130434342,63.36480618291101,68.08327625590367,543.3579565230378,611.5058483375504,136.29578362902527,204.44367544353776,126.85884348303986,190.2882652245597,9.436940145985384,14.155410218978071,253.4594227128863,316.88884445440624,289.89853381015155,294.6170038831442
