Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost,CO2 Price_lower,CO2 Price_upper,Energy cost_lower,Energy cost_upper,Energy cost_diff_lower,Energy cost_diff_upper,Energy cost_ref_lower,Energy cost_ref_upper,cost_lower,cost_upper,cost_Electricity_lower,cost_Electricity_upper,cost_Electricity_diff_lower,cost_Electricity_diff_upper,cost_Electricity_ref_lower,cost_Electricity_ref_upper,cost_Hydrogen_lower,cost_Hydrogen_upper,cost_Hydrogen_diff_lower,cost_Hydrogen_diff_upper,cost_Natural Gas_lower,cost_Natural Gas_upper,cost_Natural Gas_diff_lower,cost_Natural Gas_diff_upper,cost_Natural Gas_ref_lower,cost_Natural Gas_ref_upper,cost_diff_lower,cost_diff_upper,cost_ref_lower,cost_ref_upper
Andere f),2037,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,145.22004,0.0,150.27694453107077,0.0,0.0,0.0,0.0,0.0,0.0,145.22004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07237520154604,2.750375201546024,26.7123287671233,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-49.25196,0.0,-52.79543067047527,0.0,0.0,0.0,0.0,0.0,0.0,145.22004,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,0.5,340.0,other_industries,-131.98857667618816,204.0,476.0,116.17603199999999,174.26404800000003,-97.79399077812121,-0.709929221878788,155.5776,233.36640000000003,121.23293653107075,179.3209525310708,116.17603199999999,174.26404800000003,116.17603199999999,174.26404800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.36640000000003,-155.5776,155.5776,233.36640000000003,-101.33746144859649,-4.253399892354061,164.17797520154602,241.96677520154606
Andere f),2038,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,141.83424,0.0,146.89114453107075,0.0,0.0,0.0,0.0,0.0,0.0,141.83424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64037520154602,2.750375201546024,26.7123287671233,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-61.20576,0.0,-64.74923067047527,0.0,0.0,0.0,0.0,0.0,0.0,141.83424,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,0.5,360.0,other_industries,-161.87307667618816,216.0,504.0,113.46739199999999,170.201088,-110.74047236875313,-11.671047631246864,162.432,243.648,118.52429653107075,175.25799253107076,113.46739199999999,170.201088,113.46739199999999,170.201088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.648,-162.432,162.432,243.648,-114.2839430392284,-15.214518301722137,171.03237520154602,252.24837520154603
Andere f),2039,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,138.44844,0.0,143.50534453107076,0.0,0.0,0.0,0.0,0.0,0.0,138.44844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.20837520154603,2.750375201546024,26.7123287671233,211.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.608,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-73.15956,0.0,-76.70303067047527,0.0,0.0,0.0,0.0,0.0,0.0,138.44844,0.0,0.0,0.0,0.0,-211.608,0.0,0.0,380.0,0.5,380.0,other_industries,-191.75757667618817,228.0,532.0,110.75875200000002,166.138128,-123.73461954615715,-22.584500453842843,169.28640000000001,253.9296,115.81565653107077,171.19503253107075,110.75875200000002,166.138128,110.75875200000002,166.138128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.9296,-169.28640000000001,169.28640000000001,253.9296,-127.27809021663242,-26.127971124318115,177.88677520154604,262.529975201546
Andere f),2040,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,135.06264,0.0,140.11954453107074,0.0,0.0,0.0,0.0,0.0,0.0,135.06264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.77637520154602,2.750375201546024,26.7123287671233,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-85.11336,0.0,-88.65683067047527,0.0,0.0,0.0,0.0,0.0,0.0,135.06264,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,0.5,400.0,other_industries,-221.64207667618817,240.0,560.0,108.05011200000001,162.07516799999996,-136.7735526824783,-33.45316731752169,176.14079999999996,264.2112,113.10701653107077,167.13207253107072,108.05011200000001,162.07516799999996,108.05011200000001,162.07516799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.2112,-176.14079999999996,176.14079999999996,264.2112,-140.31702335295358,-36.99663798799696,184.74117520154599,272.811575201546
Andere f),2041,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,134.26236,0.0,139.31926453107076,0.0,0.0,0.0,0.0,0.0,0.0,134.26236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.91237520154604,2.750375201546024,26.7123287671233,228.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.312,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-94.04964000000001,0.0,-97.59311067047528,0.0,0.0,0.0,0.0,0.0,0.0,134.26236,0.0,0.0,0.0,0.0,-228.312,0.0,0.0,420.0,0.5,420.0,other_industries,-243.9827766761882,252.0,588.0,107.40988799999997,161.11483200000004,-147.02236908082787,-41.07691091917216,182.64960000000002,273.9744,112.46679253107072,166.1717365310708,107.40988799999997,161.11483200000004,107.40988799999997,161.11483200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273.9744,-182.64960000000002,182.64960000000002,273.9744,-150.56583975130314,-44.62038158964743,191.24997520154605,282.574775201546
Andere f),2042,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,133.46208000000001,0.0,138.51898453107077,0.0,0.0,0.0,0.0,0.0,0.0,133.46208000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.12037520154604,2.750375201546024,26.7123287671233,236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-103.05792,0.0,-106.60139067047527,0.0,0.0,0.0,0.0,0.0,0.0,133.46208000000001,0.0,0.0,0.0,0.0,-236.52,0.0,0.0,440.0,0.5,440.0,other_industries,-266.50347667618814,264.0,616.0,106.76966400000003,160.154496,-157.37323540842837,-48.74260459157161,189.21599999999998,283.82400000000007,111.82656853107079,165.21140053107075,106.76966400000003,160.154496,106.76966400000003,160.154496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-283.82400000000007,-189.21599999999998,189.21599999999998,283.82400000000007,-160.9167060789037,-52.286075262046836,197.81637520154595,292.4243752015461
Andere f),2043,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,132.6618,0.0,137.71870453107076,0.0,0.0,0.0,0.0,0.0,0.0,132.6618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.32837520154604,2.750375201546024,26.7123287671233,244.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-112.06620000000001,0.0,-115.60967067047528,0.0,0.0,0.0,0.0,0.0,0.0,132.6618,0.0,0.0,0.0,0.0,-244.728,0.0,0.0,460.0,0.5,460.0,other_industries,-289.0241766761882,276.0,644.0,106.12944000000002,159.19415999999998,-167.7405916583702,-56.39180834162982,195.7824,293.6736,111.18634453107077,164.25106453107074,106.12944000000002,159.19415999999998,106.12944000000002,159.19415999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.6736,-195.7824,195.7824,293.6736,-171.28406232884552,-59.93527901210504,204.38277520154597,302.27397520154614
Andere f),2044,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,131.86151999999998,0.0,136.91842453107074,0.0,0.0,0.0,0.0,0.0,0.0,131.86151999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.53637520154604,2.750375201546024,26.7123287671233,252.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.936,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-121.07448000000002,0.0,-124.6179506704753,0.0,0.0,0.0,0.0,0.0,0.0,131.86151999999998,0.0,0.0,0.0,0.0,-252.936,0.0,0.0,480.0,0.5,480.0,other_industries,-311.5448766761882,288.0,672.0,105.48921599999994,158.23382400000003,-178.12325932180863,-64.02570067819141,202.3488,303.5232,110.5461205310707,163.29072853107078,105.48921599999994,158.23382400000003,105.48921599999994,158.23382400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.5232,-202.3488,202.3488,303.5232,-181.66672999228396,-67.56917134866663,210.94917520154598,312.1235752015461
Andere f),2045,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,131.06124,0.0,136.11814453107075,0.0,0.0,0.0,0.0,0.0,0.0,131.06124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.74437520154606,2.750375201546024,26.7123287671233,261.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.144,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-130.08276,0.0,-133.6262306704753,0.0,0.0,0.0,0.0,0.0,0.0,131.06124,0.0,0.0,0.0,0.0,-261.144,0.0,0.0,500.0,0.5,500.0,other_industries,-334.06557667618824,300.0,700.0,104.84899199999995,157.27348800000004,-188.52015808250798,-71.64536191749205,208.91520000000003,313.3728,109.90589653107071,162.3303925310708,104.84899199999995,157.27348800000004,104.84899199999995,157.27348800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-313.3728,-208.91520000000003,208.91520000000003,313.3728,-192.06362875298328,-75.18883258796735,217.51557520154608,321.97317520154604
Andere g),2025,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.53459999999998,0.0,130.71333899375577,0.0,0.0,0.0,0.0,0.0,0.0,117.53459999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.15237520154602,2.750375201546024,26.7123287671233,132.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.552,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-15.01740000000001,0.0,-10.439036207790252,0.0,0.0,0.0,0.0,0.0,0.0,117.53459999999998,0.0,0.0,0.0,0.0,-132.552,0.0,0.0,108.84,0.5,108.84,other_industries,-26.09759051947563,65.304,152.376,94.02768,141.04151999999996,-50.4486940216188,20.41389402161878,106.04159999999999,159.0624,107.20641899375579,154.22025899375575,94.02768,141.04151999999996,94.02768,141.04151999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159.0624,-106.04159999999999,106.04159999999999,159.0624,-45.87033022940904,24.992257813828537,114.64197520154602,167.66277520154603
Andere g),2026,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.2862,0.0,130.4649389937558,0.0,0.0,0.0,0.0,0.0,0.0,117.2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.16037520154603,2.750375201546024,26.7123287671233,133.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-16.27380000000001,0.0,-11.695436207790237,0.0,0.0,0.0,0.0,0.0,0.0,117.2862,0.0,0.0,0.0,0.0,-133.56,0.0,0.0,127.07,0.5,127.07000000000001,other_industries,-29.238590519475594,76.24200000000002,177.89799999999997,93.82896000000001,140.74343999999996,-51.82338582624556,19.275785826245546,106.84800000000001,160.272,107.00769899375584,153.92217899375575,93.82896000000001,140.74343999999996,93.82896000000001,140.74343999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.272,-106.84800000000001,106.84800000000001,160.272,-47.24502203403577,23.854149618455295,115.44837520154604,168.87237520154602
Andere g),2027,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.0378,0.0,130.2165389937558,0.0,0.0,0.0,0.0,0.0,0.0,117.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.24037520154602,2.750375201546024,26.7123287671233,134.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-17.602199999999982,0.0,-13.023836207790225,0.0,0.0,0.0,0.0,0.0,0.0,117.0378,0.0,0.0,0.0,0.0,-134.64,0.0,0.0,145.3,0.5,145.3,other_industries,-32.55959051947556,87.18,203.42000000000002,93.63024000000001,140.44536,-53.28176066368528,18.07736066368532,107.71199999999999,161.56799999999998,106.8089789937558,153.62409899375578,93.63024000000001,140.44536,93.63024000000001,140.44536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161.56799999999998,-107.71199999999999,107.71199999999999,161.56799999999998,-48.703396871475526,22.655724455895076,116.31237520154602,170.168375201546
Andere g),2028,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.78939999999999,0.0,129.9681389937558,0.0,0.0,0.0,0.0,0.0,0.0,116.78939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.24837520154603,2.750375201546024,26.7123287671233,135.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.648,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-18.85860000000001,0.0,-14.280236207790239,0.0,0.0,0.0,0.0,0.0,0.0,116.78939999999999,0.0,0.0,0.0,0.0,-135.648,0.0,0.0,163.54,0.5,163.54,other_industries,-35.7005905194756,98.124,228.956,93.43151999999999,140.14727999999997,-54.658121704268616,16.940921704268597,108.51840000000001,162.77759999999998,106.61025899375582,153.32601899375575,93.43151999999999,140.14727999999997,93.43151999999999,140.14727999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.77759999999998,-108.51840000000001,108.51840000000001,162.77759999999998,-50.079757912058824,21.519285496478346,117.11877520154604,171.377975201546
Andere g),2029,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.541,0.0,129.71973899375578,0.0,0.0,0.0,0.0,0.0,0.0,116.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.32837520154604,2.750375201546024,26.7123287671233,136.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-20.187000000000012,0.0,-15.608636207790255,0.0,0.0,0.0,0.0,0.0,0.0,116.541,0.0,0.0,0.0,0.0,-136.728,0.0,0.0,181.77,0.5,181.77,other_industries,-39.02159051947564,109.06199999999998,254.47800000000004,93.2328,139.8492,-56.11824025969602,15.744240259696,109.38240000000002,164.0736,106.41153899375578,153.02793899375578,93.2328,139.8492,93.2328,139.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164.0736,-109.38240000000002,109.38240000000002,164.0736,-51.539876467486266,20.322604051905756,117.98277520154605,172.67397520154603
Andere g),2030,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.25119999999998,0.0,129.42993899375577,0.0,0.0,0.0,0.0,0.0,0.0,116.25119999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33637520154602,2.750375201546024,26.7123287671233,137.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.736,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-21.484800000000007,0.0,-16.90643620779025,0.0,0.0,0.0,0.0,0.0,0.0,116.25119999999998,0.0,0.0,0.0,0.0,-137.736,0.0,0.0,200.0,0.5,200.0,other_industries,-42.266090519475625,120.0,280.0,93.00095999999996,139.50144,-57.53229489073547,14.562694890735457,110.18880000000001,165.28319999999997,106.17969899375575,152.6801789937558,93.00095999999996,139.50144,93.00095999999996,139.50144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.28319999999997,-110.18880000000001,110.18880000000001,165.28319999999997,-52.953931098525715,19.141058682945214,118.78917520154604,173.883575201546
Andere g),2031,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,113.47739999999999,0.0,126.65613899375579,0.0,0.0,0.0,0.0,0.0,0.0,113.47739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25637520154604,2.750375201546024,26.7123287671233,145.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.656,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-32.17860000000002,0.0,-27.600236207790246,0.0,0.0,0.0,0.0,0.0,0.0,113.47739999999999,0.0,0.0,0.0,0.0,-145.656,0.0,0.0,220.0,0.5,220.0,other_industries,-69.00059051947561,132.0,308.0,90.78191999999999,136.17288,-69.10706633520542,4.74986633520539,116.52480000000003,174.78719999999998,103.96065899375579,149.35161899375578,90.78191999999999,136.17288,90.78191999999999,136.17288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.78719999999998,-116.52480000000003,116.52480000000003,174.78719999999998,-64.52870254299566,9.32823012741516,125.12517520154606,183.387575201546
Andere g),2032,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,110.66219999999998,0.0,123.84093899375578,0.0,0.0,0.0,0.0,0.0,0.0,110.66219999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17637520154602,2.750375201546024,26.7123287671233,153.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.576,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-42.91380000000001,0.0,-38.33543620779024,0.0,0.0,0.0,0.0,0.0,0.0,110.66219999999998,0.0,0.0,0.0,0.0,-153.576,0.0,0.0,240.0,0.5,240.0,other_industries,-95.83859051947559,144.0,336.0,88.52975999999998,132.79464,-80.77233155358246,-5.05526844641755,122.86080000000001,184.29119999999998,101.70849899375578,145.97337899375577,88.52975999999998,132.79464,88.52975999999998,132.79464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.29119999999998,-122.86080000000001,122.86080000000001,184.29119999999998,-76.1939677613727,-0.47690465420777883,131.46117520154604,192.891575201546
Andere g),2033,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,107.847,0.0,121.0257389937558,0.0,0.0,0.0,0.0,0.0,0.0,107.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.16837520154604,2.750375201546024,26.7123287671233,161.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.568,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-53.72100000000002,0.0,-49.14263620779025,0.0,0.0,0.0,0.0,0.0,0.0,107.847,0.0,0.0,0.0,0.0,-161.568,0.0,0.0,260.0,0.5,260.0,other_industries,-122.85659051947562,156.0,364.0,86.27759999999999,129.4164,-92.57209729878942,-14.86990270121062,129.2544,193.88160000000002,99.45633899375582,142.59513899375577,86.27759999999999,129.4164,86.27759999999999,129.4164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.88160000000002,-129.2544,129.2544,193.88160000000002,-87.99373350657963,-10.291538909000863,137.85477520154603,202.48197520154605
Andere g),2034,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,105.03179999999999,0.0,118.21053899375579,0.0,0.0,0.0,0.0,0.0,0.0,105.03179999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.08837520154603,2.750375201546024,26.7123287671233,169.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.488,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-64.45620000000001,0.0,-59.87783620779024,0.0,0.0,0.0,0.0,0.0,0.0,105.03179999999999,0.0,0.0,0.0,0.0,-169.488,0.0,0.0,280.0,0.5,280.0,other_industries,-149.69459051947558,168.0,392.0,84.02543999999999,126.03815999999999,-104.33494679838374,-24.57745320161628,135.5904,203.3856,97.20417899375582,139.21689899375576,84.02543999999999,126.03815999999999,84.02543999999999,126.03815999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203.3856,-135.5904,135.5904,203.3856,-99.75658300617395,-19.999089409406523,144.19077520154602,211.98597520154604
Andere g),2035,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,102.258,0.0,115.4367389937558,0.0,0.0,0.0,0.0,0.0,0.0,102.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.00837520154602,2.750375201546024,26.7123287671233,177.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.408,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-75.14999999999999,0.0,-70.57163620779022,0.0,0.0,0.0,0.0,0.0,0.0,102.258,0.0,0.0,0.0,0.0,-177.408,0.0,0.0,300.0,0.5,300.0,other_industries,-176.42909051947555,180.0,420.0,81.80640000000001,122.70959999999998,-116.10377737303361,-34.196222626966374,141.92639999999997,212.8896,94.98513899375581,135.88833899375578,81.80640000000001,122.70959999999998,81.80640000000001,122.70959999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-212.8896,-141.92639999999997,141.92639999999997,212.8896,-111.52541358082384,-29.617858834756603,150.526775201546,221.48997520154603
Andere g),2036,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,99.981,0.0,113.1597389937558,0.0,0.0,0.0,0.0,0.0,0.0,99.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.57637520154603,2.750375201546024,26.7123287671233,185.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.976,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-85.995,0.0,-81.41663620779023,0.0,0.0,0.0,0.0,0.0,0.0,99.981,0.0,0.0,0.0,0.0,-185.976,0.0,0.0,320.0,0.5,320.0,other_industries,-203.54159051947556,192.0,448.0,79.9848,119.97719999999998,-128.22450292721902,-43.76549707278099,148.7808,223.1712,93.16353899375581,133.1559389937558,79.9848,119.97719999999998,79.9848,119.97719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.1712,-148.7808,148.7808,223.1712,-123.64613913500925,-39.18713328057122,157.38117520154603,231.77157520154603
Andere g),2037,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,97.6626,0.0,110.8413389937558,0.0,0.0,0.0,0.0,0.0,0.0,97.6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07237520154604,2.750375201546024,26.7123287671233,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-96.80940000000001,0.0,-92.23103620779024,0.0,0.0,0.0,0.0,0.0,0.0,97.6626,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,0.5,340.0,other_industries,-230.5775905194756,204.0,476.0,78.13007999999999,117.19512,-140.33288433788823,-53.28591566211178,155.5776,233.36640000000003,91.30881899375579,130.3738589937558,78.13007999999999,117.19512,78.13007999999999,117.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.36640000000003,-155.5776,155.5776,233.36640000000003,-135.75452054567847,-48.70755186990201,164.17797520154602,241.96677520154606
Andere g),2038,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,95.3856,0.0,108.5643389937558,0.0,0.0,0.0,0.0,0.0,0.0,95.3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64037520154602,2.750375201546024,26.7123287671233,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.1461187214612,-0.4,-107.6544,0.0,-103.07603620779022,0.0,0.0,0.0,0.0,0.0,0.0,95.3856,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,0.5,360.0,other_industries,-257.6900905194755,216.0,504.0,76.30848000000002,114.46271999999998,-152.52026866978505,-62.788531330214944,162.432,243.648,89.48721899375582,127.64145899375578,76.30848000000002,114.46271999999998,76.30848000000002,114.46271999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.648,-162.432,162.432,243.648,-147.94190487757527,-58.21016753800517,171.03237520154602,252.24837520154603
